,Cmd,Ct_err,Cc_err,CD,SP
"('M1M0M2_0.039_0.019_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,3.892632775,0.437244214,472,142
"('M1M0M2_0.039_0.019_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,9.199517556,2.70274068,472,142
"('M1M0M2_0.039_0.019_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,4.377872421,0.728263946,408,174
"('M1M0M2_0.039_0.019_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,9.033047158,2.186914565,408,174
"('M1M0M2_0.039_0.019_BAB', (0, 0, 0, 0, 0, False))",,3.645181583,1.102415465,412,166
"('M1M0M2_0.039_0.019_BAB', (10, 0, 0, 0, 0, False))",,7.88932555,2.101103227,412,166
"('M1M0M2_0.039_0.019_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,3.884175318,0.323691609,404,142
"('M1M0M2_0.039_0.019_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,9.419977619,2.496318868,404,142
"('M1M0M2_0.039_0.019_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,3.884175318,0.323691609,404,142
"('M1M0M2_0.039_0.019_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,9.419977619,2.496318868,404,142
"('M1M0M2_0.039_0.019_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,4.859290925,0.668389244,404,174
"('M1M0M2_0.039_0.019_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,9.029663725,2.110179552,404,174
"('M1M0M2_0.039_0.036_ABA', (0, 0, 0, 0, 0, False))",,1.904460918,-0.516787699,524,261
"('M1M0M2_0.039_0.036_ABA', (10, 0, 0, 0, 0, False))",,5.637121873,0.4932224,524,261
"('M1M0M2_0.039_0.036_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,4.48158048,-0.154378802,502,283
"('M1M0M2_0.039_0.036_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,7.081570658,0.512140537,502,283
"('M1M0M2_0.039_0.036_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,4.48158048,-0.154378802,502,283
"('M1M0M2_0.039_0.036_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,7.081570658,0.512140537,502,283
"('M1M0M2_0.039_0.036_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,4.48158048,-0.154378802,502,283
"('M1M0M2_0.039_0.036_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,7.081570658,0.512140537,502,283
"('M1M0M2_0.039_0.036_BAB', (0, 0, 0, 0, 0, False))",,2.586276808,0.048658572,454,262
"('M1M0M2_0.039_0.036_BAB', (10, 0, 0, 0, 0, False))",,5.936345741,0.690730542,454,262
"('M1M0M2_0.039_0.036_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,4.053020167,-0.094485043,432,283
"('M1M0M2_0.039_0.036_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,6.688576242,0.506382546,432,283
"('M1M0M2_0.039_0.036_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,4.053020167,-0.094485043,432,283
"('M1M0M2_0.039_0.036_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,6.688576242,0.506382546,432,283
"('M1M0M2_0.039_0.036_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,4.053020167,-0.094485043,432,283
"('M1M0M2_0.039_0.036_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,6.688576242,0.506382546,432,283
"('M1M0M2_0.039_0.03_ABA', (0, 0, 0, 0, 0, False))",,1.71182007,-0.094217472,512,212
"('M1M0M2_0.039_0.03_ABA', (10, 0, 0, 0, 0, False))",,5.604082867,0.994393617,512,212
"('M1M0M2_0.039_0.03_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,2.96963542,-0.177079853,502,223
"('M1M0M2_0.039_0.03_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,6.665387554,0.757774742,502,223
"('M1M0M2_0.039_0.03_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,2.96963542,-0.177079853,502,223
"('M1M0M2_0.039_0.03_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,6.665387554,0.757774742,502,223
"('M1M0M2_0.039_0.03_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,2.96963542,-0.177079853,502,223
"('M1M0M2_0.039_0.03_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,6.665387554,0.757774742,502,223
"('M1M0M2_0.039_0.03_BAB', (0, 0, 0, 0, 0, False))",,2.172621663,-0.198738115,444,212
"('M1M0M2_0.039_0.03_BAB', (10, 0, 0, 0, 0, False))",,5.73542593,1.085502381,444,212
"('M1M0M2_0.039_0.03_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,2.990087307,-0.182363829,432,223
"('M1M0M2_0.039_0.03_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,7.0454087,0.686633613,432,223
"('M1M0M2_0.039_0.03_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,2.990087307,-0.182363829,432,223
"('M1M0M2_0.039_0.03_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,7.0454087,0.686633613,432,223
"('M1M0M2_0.039_0.03_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,2.990087307,-0.182363829,432,223
"('M1M0M2_0.039_0.03_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,7.0454087,0.686633613,432,223
"('M1M0M2_0.039_0.041_ABA', (0, 0, 0, 0, 0, False))",,3.04868439,-0.426185415,530,306
"('M1M0M2_0.039_0.041_ABA', (10, 0, 0, 0, 0, False))",,5.479226569,0.364406216,530,306
"('M1M0M2_0.039_0.041_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,4.304367694,-0.157775243,502,334
"('M1M0M2_0.039_0.041_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,6.527253559,0.33073433,502,334
"('M1M0M2_0.039_0.041_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,4.304367694,-0.157775243,502,334
"('M1M0M2_0.039_0.041_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,6.527253559,0.33073433,502,334
"('M1M0M2_0.039_0.041_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,4.304367694,-0.157775243,502,334
"('M1M0M2_0.039_0.041_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,6.527253559,0.33073433,502,334
"('M1M0M2_0.039_0.041_BAB', (0, 0, 0, 0, 0, False))",,1.488457667,-0.523787801,458,308
"('M1M0M2_0.039_0.041_BAB', (10, 0, 0, 0, 0, False))",,4.609769983,0.273751042,458,308
"('M1M0M2_0.039_0.041_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,4.075513905,-0.050254574,430,334
"('M1M0M2_0.039_0.041_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,7.457405947,0.181794174,430,334
"('M1M0M2_0.039_0.041_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,4.075513905,-0.050254574,430,334
"('M1M0M2_0.039_0.041_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,7.457405947,0.181794174,430,334
"('M1M0M2_0.039_0.041_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,4.075513905,-0.050254574,430,334
"('M1M0M2_0.039_0.041_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,7.457405947,0.181794174,430,334
"('M1M0M2_0.039_0.042_AAA', (0, 0, 0, 0, 0, False))",,2.301032623,-0.255495635,428,382
"('M1M0M2_0.039_0.042_AAA', (10, 0, 0, 0, 0, False))",,4.523066754,-0.343361305,428,382
"('M1M0M2_0.039_0.042_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,4.329195286,-0.008150062,388,422
"('M1M0M2_0.039_0.042_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.830088012,0.360913311,388,422
"('M1M0M2_0.039_0.042_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,4.329195286,-0.008150062,388,422
"('M1M0M2_0.039_0.042_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.830088012,0.360913311,388,422
"('M1M0M2_0.039_0.042_AAA_SRM_3', (0, 0, 0, 0, 0, False))",,4.329195286,-0.008150062,388,422
"('M1M0M2_0.039_0.042_AAA_SRM_3', (10, 0, 0, 0, 0, False))",,6.830088012,0.360913311,388,422
"('M1M0M2_0.039_0.042_ABA', (0, 0, 0, 0, 0, False))",,3.142655739,-0.409797258,530,315
"('M1M0M2_0.039_0.042_ABA', (10, 0, 0, 0, 0, False))",,4.766063106,0.173387903,530,315
"('M1M0M2_0.039_0.042_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,3.879983411,-0.076488938,502,343
"('M1M0M2_0.039_0.042_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,6.458104185,0.377576227,502,343
"('M1M0M2_0.039_0.042_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,3.879983411,-0.076488938,502,343
"('M1M0M2_0.039_0.042_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,6.458104185,0.377576227,502,343
"('M1M0M2_0.039_0.042_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,3.879983411,-0.076488938,502,343
"('M1M0M2_0.039_0.042_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,6.458104185,0.377576227,502,343
"('M1M0M2_0.039_0.042_BAB', (0, 0, 0, 0, 0, False))",,2.619912544,-0.441624059,460,317
"('M1M0M2_0.039_0.042_BAB', (10, 0, 0, 0, 0, False))",,5.42599068,0.228421029,460,317
"('M1M0M2_0.039_0.042_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,3.789933197,-0.119250028,432,343
"('M1M0M2_0.039_0.042_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,6.628200589,0.402337534,432,343
"('M1M0M2_0.039_0.042_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,3.789933197,-0.119250028,432,343
"('M1M0M2_0.039_0.042_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,6.628200589,0.402337534,432,343
"('M1M0M2_0.039_0.042_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,3.789933197,-0.119250028,432,343
"('M1M0M2_0.039_0.042_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,6.628200589,0.402337534,432,343
"('M1M0M2_0.039_0.042_BBB', (0, 0, 0, 0, 0, False))",,2.866828935,-0.344340604,494,316
"('M1M0M2_0.039_0.042_BBB', (10, 0, 0, 0, 0, False))",,5.613963384,0.31930694,494,316
"('M1M0M2_0.039_0.042_BBB_SRM_1', (0, 0, 0, 0, 0, False))",,3.784077242,0.114008664,462,348
"('M1M0M2_0.039_0.042_BBB_SRM_1', (10, 0, 0, 0, 0, False))",,6.425805771,0.487289014,462,348
"('M1M0M2_0.039_0.042_BBB_SRM_2', (0, 0, 0, 0, 0, False))",,3.784077242,0.114008664,462,348
"('M1M0M2_0.039_0.042_BBB_SRM_2', (10, 0, 0, 0, 0, False))",,6.425805771,0.487289014,462,348
"('M1M0M2_0.039_0.042_BBB_SRM_3', (0, 0, 0, 0, 0, False))",,3.843580626,0.065099566,464,346
"('M1M0M2_0.039_0.042_BBB_SRM_3', (10, 0, 0, 0, 0, False))",,6.420876965,0.355454156,464,346
"('M1M0M2_0.039_0.043_AAA', (0, 0, 0, 0, 0, False))",,2.055089956,-100,428,392
"('M1M0M2_0.039_0.043_AAA', (10, 0, 0, 0, 0, False))",,5.156268266,-100,428,392
"('M1M0M2_0.039_0.043_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.611460176,-100,388,432
"('M1M0M2_0.039_0.043_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,5.901562178,-100,388,432
"('M1M0M2_0.039_0.043_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.611460176,-100,388,432
"('M1M0M2_0.039_0.043_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,5.901562178,-100,388,432
"('M1M0M2_0.039_0.043_AAA_SRM_3', (0, 0, 0, 0, 0, False))",,3.611460176,-100,388,432
"('M1M0M2_0.039_0.043_AAA_SRM_3', (10, 0, 0, 0, 0, False))",,5.901562178,-100,388,432
"('M1M0M2_0.039_0.043_ABA', (0, 0, 0, 0, 0, False))",,1.982461624,-100,530,324
"('M1M0M2_0.039_0.043_ABA', (10, 0, 0, 0, 0, False))",,5.110501603,-100,530,324
"('M1M0M2_0.039_0.043_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,3.308377175,-100,502,353
"('M1M0M2_0.039_0.043_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,5.828684165,-100,502,353
"('M1M0M2_0.039_0.043_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,3.308377175,-100,502,353
"('M1M0M2_0.039_0.043_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,5.828684165,-100,502,353
"('M1M0M2_0.039_0.043_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,3.308377175,-100,502,353
"('M1M0M2_0.039_0.043_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,5.828684165,-100,502,353
"('M1M0M2_0.039_0.043_BAB', (0, 0, 0, 0, 0, False))",,2.803550963,-100,462,326
"('M1M0M2_0.039_0.043_BAB', (10, 0, 0, 0, 0, False))",,4.532508255,-100,462,326
"('M1M0M2_0.039_0.043_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,3.25481281,-100,432,353
"('M1M0M2_0.039_0.043_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,6.237058931,-100,432,353
"('M1M0M2_0.039_0.043_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,3.25481281,-100,432,353
"('M1M0M2_0.039_0.043_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,6.237058931,-100,432,353
"('M1M0M2_0.039_0.043_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,3.25481281,-100,432,353
"('M1M0M2_0.039_0.043_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,6.237058931,-100,432,353
"('M1M0M2_0.039_0.043_BBB', (0, 0, 0, 0, 0, False))",,2.180380233,-100,494,326
"('M1M0M2_0.039_0.043_BBB', (10, 0, 0, 0, 0, False))",,4.793108741,-100,494,326
"('M1M0M2_0.039_0.043_BBB_SRM_1', (0, 0, 0, 0, 0, False))",,3.489986341,-100,472,348
"('M1M0M2_0.039_0.043_BBB_SRM_1', (10, 0, 0, 0, 0, False))",,6.19131095,-100,472,348
"('M1M0M2_0.039_0.043_BBB_SRM_2', (0, 0, 0, 0, 0, False))",,3.489986341,-100,472,348
"('M1M0M2_0.039_0.043_BBB_SRM_2', (10, 0, 0, 0, 0, False))",,6.19131095,-100,472,348
"('M1M0M2_0.039_0.043_BBB_SRM_3', (0, 0, 0, 0, 0, False))",,2.532451389,-100,464,356
"('M1M0M2_0.039_0.043_BBB_SRM_3', (10, 0, 0, 0, 0, False))",,5.723347672,-100,464,356
"('M1M0M2_0.039_0.044_AAA', (0, 0, 0, 0, 0, False))",,3.173790116,-100,428,402
"('M1M0M2_0.039_0.044_AAA', (10, 0, 0, 0, 0, False))",,5.261820543,-100,428,402
"('M1M0M2_0.039_0.044_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.47115425,-100,388,442
"('M1M0M2_0.039_0.044_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.189335686,-100,388,442
"('M1M0M2_0.039_0.044_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.47115425,-100,388,442
"('M1M0M2_0.039_0.044_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.189335686,-100,388,442
"('M1M0M2_0.039_0.044_AAA_SRM_3', (0, 0, 0, 0, 0, False))",,3.47115425,-100,388,442
"('M1M0M2_0.039_0.044_AAA_SRM_3', (10, 0, 0, 0, 0, False))",,6.189335686,-100,388,442
"('M1M0M2_0.039_0.044_ABA', (0, 0, 0, 0, 0, False))",,3.340174683,-100,532,333
"('M1M0M2_0.039_0.044_ABA', (10, 0, 0, 0, 0, False))",,5.341533565,-100,532,333
"('M1M0M2_0.039_0.044_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,3.506501979,-100,502,363
"('M1M0M2_0.039_0.044_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,5.549877499,-100,502,363
"('M1M0M2_0.039_0.044_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,3.506501979,-100,502,363
"('M1M0M2_0.039_0.044_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,5.549877499,-100,502,363
"('M1M0M2_0.039_0.044_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,3.506501979,-100,502,363
"('M1M0M2_0.039_0.044_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,5.549877499,-100,502,363
"('M1M0M2_0.039_0.044_BAB', (0, 0, 0, 0, 0, False))",,2.867979721,-100,462,335
"('M1M0M2_0.039_0.044_BAB', (10, 0, 0, 0, 0, False))",,4.70456285,-100,462,335
"('M1M0M2_0.039_0.044_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,3.517969046,-100,432,363
"('M1M0M2_0.039_0.044_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,6.795125899,-100,432,363
"('M1M0M2_0.039_0.044_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,3.517969046,-100,432,363
"('M1M0M2_0.039_0.044_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,6.795125899,-100,432,363
"('M1M0M2_0.039_0.044_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,3.517969046,-100,432,363
"('M1M0M2_0.039_0.044_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,6.795125899,-100,432,363
"('M1M0M2_0.039_0.044_BBB', (0, 0, 0, 0, 0, False))",,3.451809345,-100,494,336
"('M1M0M2_0.039_0.044_BBB', (10, 0, 0, 0, 0, False))",,5.42620623,-100,494,336
"('M1M0M2_0.039_0.044_BBB_SRM_1', (0, 0, 0, 0, 0, False))",,3.155483606,-100,464,366
"('M1M0M2_0.039_0.044_BBB_SRM_1', (10, 0, 0, 0, 0, False))",,6.077004064,-100,464,366
"('M1M0M2_0.039_0.044_BBB_SRM_2', (0, 0, 0, 0, 0, False))",,3.155483606,-100,464,366
"('M1M0M2_0.039_0.044_BBB_SRM_2', (10, 0, 0, 0, 0, False))",,6.077004064,-100,464,366
"('M1M0M2_0.039_0.044_BBB_SRM_3', (0, 0, 0, 0, 0, False))",,3.155483606,-100,464,366
"('M1M0M2_0.039_0.044_BBB_SRM_3', (10, 0, 0, 0, 0, False))",,6.077004064,-100,464,366
"('M1M0M2_0.039_0.048_AAA', (0, 0, 0, 0, 0, False))",,2.713789585,-100,434,436
"('M1M0M2_0.039_0.048_AAA', (10, 0, 0, 0, 0, False))",,5.820449421,-100,434,436
"('M1M0M2_0.039_0.048_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.696395133,-100,394,476
"('M1M0M2_0.039_0.048_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.197885615,-100,394,476
"('M1M0M2_0.039_0.048_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.696395133,-100,394,476
"('M1M0M2_0.039_0.048_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.197885615,-100,394,476
"('M1M0M2_0.039_0.048_AAA_SRM_3', (0, 0, 0, 0, 0, False))",,3.696395133,-100,394,476
"('M1M0M2_0.039_0.048_AAA_SRM_3', (10, 0, 0, 0, 0, False))",,6.197885615,-100,394,476
"('M1M0M2_0.039_0.048_ABA', (0, 0, 0, 0, 0, False))",,3.210200878,-100,534,370
"('M1M0M2_0.039_0.048_ABA', (10, 0, 0, 0, 0, False))",,5.502336989,-100,534,370
"('M1M0M2_0.039_0.048_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,3.624130033,-100,502,403
"('M1M0M2_0.039_0.048_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,6.175300267,-100,502,403
"('M1M0M2_0.039_0.048_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,3.624130033,-100,502,403
"('M1M0M2_0.039_0.048_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,6.175300267,-100,502,403
"('M1M0M2_0.039_0.048_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,3.624130033,-100,502,403
"('M1M0M2_0.039_0.048_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,6.175300267,-100,502,403
"('M1M0M2_0.039_0.048_BAB', (0, 0, 0, 0, 0, False))",,2.582580512,-100,466,372
"('M1M0M2_0.039_0.048_BAB', (10, 0, 0, 0, 0, False))",,6.165858293,-100,466,372
"('M1M0M2_0.039_0.048_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,3.728946462,-100,432,403
"('M1M0M2_0.039_0.048_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,6.417938228,-100,432,403
"('M1M0M2_0.039_0.048_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,3.728946462,-100,432,403
"('M1M0M2_0.039_0.048_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,6.417938228,-100,432,403
"('M1M0M2_0.039_0.048_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,3.728946462,-100,432,403
"('M1M0M2_0.039_0.048_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,6.417938228,-100,432,403
"('M1M0M2_0.039_0.048_BBB', (0, 0, 0, 0, 0, False))",,2.149429897,-100,502,368
"('M1M0M2_0.039_0.048_BBB', (10, 0, 0, 0, 0, False))",,4.269425629,-100,502,368
"('M1M0M2_0.039_0.048_BBB_SRM_1', (0, 0, 0, 0, 0, False))",,4.119981016,-100,470,400
"('M1M0M2_0.039_0.048_BBB_SRM_1', (10, 0, 0, 0, 0, False))",,6.190412909,-100,470,400
"('M1M0M2_0.039_0.048_BBB_SRM_2', (0, 0, 0, 0, 0, False))",,4.119981016,-100,470,400
"('M1M0M2_0.039_0.048_BBB_SRM_2', (10, 0, 0, 0, 0, False))",,6.190412909,-100,470,400
"('M1M0M2_0.039_0.048_BBB_SRM_3', (0, 0, 0, 0, 0, False))",,4.119981016,-100,470,400
"('M1M0M2_0.039_0.048_BBB_SRM_3', (10, 0, 0, 0, 0, False))",,6.190412909,-100,470,400
"('M1M0M2_0.039_0.04_ABA', (0, 0, 0, 0, 0, False))",,2.477570401,0.034824444,528,296
"('M1M0M2_0.039_0.04_ABA', (10, 0, 0, 0, 0, False))",,5.389747068,0.353698873,528,296
"('M1M0M2_0.039_0.04_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,4.483455282,-0.10263072,502,323
"('M1M0M2_0.039_0.04_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,7.231877245,0.515414345,502,323
"('M1M0M2_0.039_0.04_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,4.483455282,-0.10263072,502,323
"('M1M0M2_0.039_0.04_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,7.231877245,0.515414345,502,323
"('M1M0M2_0.039_0.04_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,4.483455282,-0.10263072,502,323
"('M1M0M2_0.039_0.04_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,7.231877245,0.515414345,502,323
"('M1M0M2_0.039_0.04_BAB', (0, 0, 0, 0, 0, False))",,2.728385421,-0.431165242,460,298
"('M1M0M2_0.039_0.04_BAB', (10, 0, 0, 0, 0, False))",,5.349017075,0.501787136,460,298
"('M1M0M2_0.039_0.04_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,4.09325544,-0.104784866,432,323
"('M1M0M2_0.039_0.04_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,6.65492087,0.502750989,432,323
"('M1M0M2_0.039_0.04_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,4.09325544,-0.104784866,432,323
"('M1M0M2_0.039_0.04_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,6.65492087,0.502750989,432,323
"('M1M0M2_0.039_0.04_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,4.09325544,-0.104784866,432,323
"('M1M0M2_0.039_0.04_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,6.65492087,0.502750989,432,323
"('M1M0M2_0.039_0.055_AAA', (0, 0, 0, 0, 0, False))",,3.017053964,-100,446,494
"('M1M0M2_0.039_0.055_AAA', (10, 0, 0, 0, 0, False))",,5.75832971,-100,446,494
"('M1M0M2_0.039_0.055_AAA_SRM_1', (0, 0, 0, 0, 0, False))",,3.245992705,-100,404,536
"('M1M0M2_0.039_0.055_AAA_SRM_1', (10, 0, 0, 0, 0, False))",,6.210889134,-100,404,536
"('M1M0M2_0.039_0.055_AAA_SRM_2', (0, 0, 0, 0, 0, False))",,3.245992705,-100,404,536
"('M1M0M2_0.039_0.055_AAA_SRM_2', (10, 0, 0, 0, 0, False))",,6.210889134,-100,404,536
"('M1M0M2_0.039_0.055_AAA_SRM_3', (0, 0, 0, 0, 0, False))",,3.245992705,-100,404,536
"('M1M0M2_0.039_0.055_AAA_SRM_3', (10, 0, 0, 0, 0, False))",,6.210889134,-100,404,536
"('M1M0M2_0.039_0.055_ABA', (0, 0, 0, 0, 0, False))",,2.644701243,-100,538,436
"('M1M0M2_0.039_0.055_ABA', (10, 0, 0, 0, 0, False))",,5.112033732,-100,538,436
"('M1M0M2_0.039_0.055_ABA_SRM_1', (0, 0, 0, 0, 0, False))",,3.954808557,-100,502,473
"('M1M0M2_0.039_0.055_ABA_SRM_1', (10, 0, 0, 0, 0, False))",,5.821686246,-100,502,473
"('M1M0M2_0.039_0.055_ABA_SRM_2', (0, 0, 0, 0, 0, False))",,3.954808557,-100,502,473
"('M1M0M2_0.039_0.055_ABA_SRM_2', (10, 0, 0, 0, 0, False))",,5.821686246,-100,502,473
"('M1M0M2_0.039_0.055_ABA_SRM_3', (0, 0, 0, 0, 0, False))",,3.954808557,-100,502,473
"('M1M0M2_0.039_0.055_ABA_SRM_3', (10, 0, 0, 0, 0, False))",,5.821686246,-100,502,473
"('M1M0M2_0.039_0.055_BAB', (0, 0, 0, 0, 0, False))",,2.745126925,-100,470,438
"('M1M0M2_0.039_0.055_BAB', (10, 0, 0, 0, 0, False))",,4.459038256,-100,470,438
"('M1M0M2_0.039_0.055_BAB_SRM_1', (0, 0, 0, 0, 0, False))",,3.22268798,-100,432,473
"('M1M0M2_0.039_0.055_BAB_SRM_1', (10, 0, 0, 0, 0, False))",,5.758639363,-100,432,473
"('M1M0M2_0.039_0.055_BAB_SRM_2', (0, 0, 0, 0, 0, False))",,3.22268798,-100,432,473
"('M1M0M2_0.039_0.055_BAB_SRM_2', (10, 0, 0, 0, 0, False))",,5.758639363,-100,432,473
"('M1M0M2_0.039_0.055_BAB_SRM_3', (0, 0, 0, 0, 0, False))",,3.22268798,-100,432,473
"('M1M0M2_0.039_0.055_BAB_SRM_3', (10, 0, 0, 0, 0, False))",,5.758639363,-100,432,473
"('M1M0M2_0.039_0.055_BBB', (0, 0, 0, 0, 0, False))",,1.768406797,-100,506,434
"('M1M0M2_0.039_0.055_BBB', (10, 0, 0, 0, 0, False))",,5.046265808,-100,506,434
"('M1M0M2_0.039_0.055_BBB_SRM_1', (0, 0, 0, 0, 0, False))",,3.402789777,-100,452,488
"('M1M0M2_0.039_0.055_BBB_SRM_1', (10, 0, 0, 0, 0, False))",,5.932596095,-100,452,488
"('M1M0M2_0.039_0.055_BBB_SRM_2', (0, 0, 0, 0, 0, False))",,3.402789777,-100,452,488
"('M1M0M2_0.039_0.055_BBB_SRM_2', (10, 0, 0, 0, 0, False))",,5.932596095,-100,452,488
"('M1M0M2_0.039_0.055_BBB_SRM_3', (0, 0, 0, 0, 0, False))",,3.74801466,-100,470,470
"('M1M0M2_0.039_0.055_BBB_SRM_3', (10, 0, 0, 0, 0, False))",,5.549722918,-100,470,470
